pid,window_start_t,window_end_t,n_events,mean_dt,std_dt,max_dt,frac_success,any_page_execute,any_exec_ext,any_suspicious_dir,any_desired_access_execute,mean_offset,offset_monotonic,op_frac_CreateFile,op_frac_CreateFileMapping,op_frac_ReadFile,op_frac_WriteFile,op_frac_Thread Create,op_frac_Process Create,op_frac_LoadImage,op_frac_VirtualAlloc,op_frac_WriteProcessMemory,op_frac_CreateRemoteThread,op_frac_QueryBasicInformationFile,op_frac_QueryStandardInformationFile,op_frac_CloseFile,op_frac_FileSystemControl,op_frac_Other
9928,49879.5916919,49879.5939508,20,0.00018141000000468921,0.0003015225988416814,0.0013693000000785105,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5922248,49879.5945452,20,0.00011678500013658776,0.00012066595965994081,0.00041369999962626025,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.5933164,49879.5948523,20,8.421999991696794e-05,6.880302695560523e-05,0.00031200000375974923,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.5936053,49879.5952712,20,8.856999993440695e-05,6.65814832096249e-05,0.00031200000375974923,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5939748,49879.5955224,20,7.857999989937525e-05,6.642150587806208e-05,0.00031200000375974923,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.5946727,49879.5957713,20,6.130500005383511e-05,3.737082224252619e-05,0.00012749999586958438,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.5949531,49879.5961665,20,6.571000012627337e-05,3.86607494950697e-05,0.0001221999991685152,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5952826,49879.5964261,20,5.7744999867281874e-05,3.52885163268614e-05,0.0001221999991685152,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.5956446,49879.5966877,20,5.8265000188839625e-05,3.9025555298144543e-05,0.00013160000526113436,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.595864,49879.5971966,20,7.1264999860432e-05,4.346610623152046e-05,0.00015379999967990443,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5961834,49879.5975117,20,6.725999992340803e-05,4.548914783617885e-05,0.00015379999967990443,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.5965577,49879.5978442,20,7.090500002959743e-05,4.9932243651798575e-05,0.00016529999993508682,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.5967777,49879.598273,20,7.926500002213288e-05,4.7413037185507964e-05,0.00016529999993508682,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5972143,49879.5987,20,7.517000012740027e-05,4.503678118653878e-05,0.00016529999993508682,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.597677,49879.5989984,20,7.433499995386228e-05,4.5916860987613865e-05,0.00016529999993508682,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.5979485,49879.5993935,20,7.746500014036429e-05,4.173490529430188e-05,0.00014989999908721074,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
9928,49879.5984147,49879.6000525,20,8.897499974409584e-05,8.801115298894017e-05,0.0004169000021647662,0.95,0,0,0,0,3.25,0,0.25,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.15
9928,49879.5988499,49879.6003997,20,8.498499992128927e-05,9.054712853328021e-05,0.0004169000021647662,0.9,0,0,0,0,3.7142857142857144,0,0.25,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.1
9928,49879.5990908,49879.6008,20,9.008000015455763e-05,8.807571920987393e-05,0.0004169000021647662,0.95,0,0,0,0,2.6,0,0.3,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.15
